"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","home_team_selected","fb","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstaces","performance"
0.0513605452374012,0,0,-0.0478892756233639,-0.0846109235996649,0.0194828632671448,0,0.0679362247922927,0,-0.0437569310309372,0,0,-0.00550665272606344,0,0.0300672138502932,0,0.00155358591278422,0.000587535702364548,-0.116204826542217,-0.0424208041520476,0.0312250158841729,0,0,-0.0384378222458486,0,0.00728977901302836,0.0198275421988656,-0.0461559896243547,0.0786070370093727,-0.00364100128921203,0,0,0,-0.00976985408969451,1.1958249679003,-0.278769984200684,-1.12655237206745,0.264765266576941,"2017-01-26 aaAehkLLrstU",2017-01-26,"Utah","LA Lakers","LA Lakers","Utah",-0.16932447226066,0.0486375882946716,0.0552678782091082
0.00800353967329775,-0.0668881364317577,0,0.0286903615066974,-0.0450733195392109,0.0111651718753533,0,0,0,0.0122432494828058,-0.0422421469065777,-0.0552532100929686,-0.0045667879263709,0,0.00164387115377633,0,0,0.00272708656896194,0.004717402786073,-0.0659739823969155,0.0324315029773766,-0.114436061451317,0,0.0382340786423678,0.0275724693587012,0,0.0684029733619471,-0.0461559896243547,0.235821111028118,-0.00292914384764105,0,0,0,-0.00976985408969451,1.04616993872278,-0.243882495446688,-0.766460040347248,0.180135430837264,"2017-01-26aaadeiiIMnnnnost",2017-01-26,"Minnesota","Indiana","Indiana","Minnesota",-0.227004910719707,0.255138950918069,0.215962833766111
-0.0797249925918335,0,0,0.0308022959702444,-0.0859426541361744,0,0,0.0282163085108039,0,-0.0155323368083304,0.0470467625487834,-0.0277033583139704,-0.000364523988302255,0,-0.00408827341143276,0,-0.0445144577592352,0,0,-0.0665650719536317,-0.0166116156703363,0,0,0,0,-0.0154053550415608,0,-0.0461559896243547,0.157214074018745,-0.00335879811241449,0,0,0,-0.00976985408969451,0.660844048305669,-0.154055559843978,-0.695147984941318,0.163375486224081,"2017-01-26DeeehinnoPrvx",2017-01-26,"Denver","Phoenix","Phoenix","Denver",-0.250387272644976,0.107699286281976,-0.0249840102555456
0,-0.0586801911818342,0,0.0379804241353967,0,0.0169067856271345,0,0.026795478035995,0,0.0140465342386659,-0.0349057622140484,0,0.00177236149328014,0,0.00106497393713544,0,-0.0491837404639883,0.00305297945982701,0.117301632795747,0,0.0341486318971701,-0.108299034695547,0,0,0.00414949837224889,-0.0147027467940638,0,-0.0461559896243547,0.235821111028118,-0.0063903782436235,0,0,0,-0.00976985408969451,1.69623984382444,-0.395426393624969,-0.492351652628619,0.115713765103154,"2017-01-27  aaAeeilnnnnNooOrsStw",2017-01-27,"New Orleans","San Antonio","San Antonio","New Orleans",-0.00855217535688078,0.18327474316014,0.924175562674009
-0.143481235941485,0.0537785713226759,0,-0.0403646631263313,0,-0.07192646665499,0.108459696480591,-0.00884403942453289,0,-0.0146599054487061,0.0488235728394578,-0.0483921971090365,8.23960587951424e-05,0,0.0325209416098792,0.116353378346691,-0.102410433906882,-0.000473637270311599,-0.239331020295648,0.141895737962788,0.0325627639117324,0,0,0,0.0233504223971823,0,0.0733305708827646,-0.0461559896243547,0.157214074018745,-0.00304605638248364,0,0,0,-0.00976985408969451,1.57897096150442,-0.368088743593305,-0.876323537158321,0.205955835410978,"2017-01-27 aCeehklNoorrttwY",2017-01-27,"New York","Charlotte","Charlotte","New York",-0.112056118248131,0.181342598894672,0.540514516163773
-0.0515246465894467,-0.145780249902199,0,-0.00186533248445242,0,-0.0715471079445939,0,0.0977791400641441,0,0,0,0,-0.00262976205291086,0,0.0346488674391743,0.0778129656530676,0,2.18863032262941e-05,-0.0900365106601727,-0.0659739823969155,0.0324315029773766,0,0,0.0382340786423678,0.0400822647655337,0.0137565483327333,0.0140600095842226,-0.0461559896243547,0.0786070370093727,-0.00292914384764105,0,0,0.622262783079529,-0.00976985408969451,1.04616993872278,-0.243882495446688,-0.659792845390397,0.15506622943304,"2017-01-27aaaacdeiImnnnorSt",2017-01-27,"Indiana","Sacramento","Indiana","Sacramento",-0.0945903378530674,0.665844696201129,0.297560827318738
0.0779693264052507,-0.135271529613365,-0.0748041060301577,0.0403027370414591,0,-0.0879309007694376,-0.105083087970613,0.000673573309879852,0,0.016355711648453,0.049636578086306,0.0661599562741128,0.00208231957451024,0,0.027580323448573,0,0.040503985905277,-0.00395586321250873,0,0,0.0320900104235796,0,0,0,0,-0.0338740748365276,0.0315003634009847,-0.0461559896243547,0.235821111028118,-0.00311068231510639,0.0736148466733103,-0.00781115045813068,0,-0.00976985408969451,0.602869172294892,-0.140540492251821,-1.63500008421901,0.384261969425466,"2017-01-27aaaAghilnnnostttW",2017-01-27,"Atlanta","Washington","Washington","Atlanta",-0.0875650403152082,0.218054802489642,-0.722605738535298
0.0629665762618296,-0.0399235908992923,0.07011341887932,0.037724584295251,0,0,-0.114593080446177,0.064695647679075,0,-0.0311128010169096,0,-0.105166568703354,0.00193553415882259,0,-0.0247384392109998,-0.0633713333028678,0,0.00405023069432387,-0.119023107890924,0,0,0,0,0,0,-0.0191810776799066,0,-0.0461559896243547,0.157214074018745,-0.0040994589285123,0,0,0,-0.00976985408969451,0.565044788312767,-0.13172289502134,-1.44635155548303,0.339925301873591,"2017-01-27aacCghiiimMo",2017-01-27,"Chicago","Miami","Miami","Chicago",-0.275624007181809,0.106958625465878,-0.673104360318012
0.0368075224422492,0,0,0,0.0915475317569769,-0.0403335264692289,-0.14436600748594,0.0696345481977374,0,0.0311284084204825,0,0,0.00185882554157496,0.382127329699828,0.0280809307960229,-0.0620024647798146,-0.0055604402841875,0.00133519950818415,0,-0.129761772531431,0,0,0,-0.0290600501966468,0.0416750913016555,-0.0146847321532919,0.037033803851966,-0.0461559896243547,0.157214074018745,-0.00155271127935376,0.147229693346621,0,0,-0.00976985408969451,1.27353591474682,-0.296885912539813,-0.34469057371235,0.0810100745409865,"2017-01-27aadehhHiillnoopPstu",2017-01-27,"Philadelphia","Houston","Houston","Philadelphia",0.258426393764172,0.146539176967003,0.86019919638226
-0.0666396665284928,-0.0553165756585336,0,-0.0384779335976402,0.0479584549708947,0,0.162944083984289,-0.0276192740240023,0,0.0141588445536048,0,0.0552073721548327,0.00342145494059655,0.377211645801483,0.0545667459286634,-0.0377427483419512,0,-0.00205444492792689,0.110789647080215,0.0850490356836409,-0.0266348611990423,0,0,-0.0347874912211763,0,-0.0196317020805061,0.0217982377795017,-0.0461559896243547,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.87850049310042,-0.437914884568827,-0.701949367604083,0.164973964855389,"2017-01-27aBCdeeklllnnoorvy",2017-01-27,"Cleveland","Brooklyn","Cleveland","Brooklyn",0.602402587518948,0.755119105253422,0.903610205782901
0,-0.0404337838440872,0,-0.105009143962764,0.011363547192187,0,-0.091593607111748,-0.00191334635000781,0,0.0118453199410767,0,-0.0793296711084569,0.00311381573103137,0.310427697781162,0,0,0.109598105727339,0.00364364380075019,0,0,0.0289855985804998,0,0,0,-0.0314119163886768,0,0.0596985517871938,-0.069233984436532,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.08001223440092,-0.25177179069035,-0.881510699339091,0.207174935748985,"2017-01-27aBdlnnoooOrst",2017-01-27,"Boston","Orlando","Boston","Orlando",0.129286259988305,0.769941424448936,0.153904680120461
-0.0930803779129548,0,0,0.0433006055423819,0.0492583346366963,0.182357097232858,0.0903804394172485,0.0322318896669121,0,-0.00282874450891904,-0.0454345434938801,0,0,0.371954982582723,-0.0114836990418885,0,0,-0.00307742395553001,-0.107939648696922,0,0.0356760542996225,0,0,0,-0.0343143425272047,-0.0312647726487707,0.098758355870274,-0.0461559896243547,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.07770534662874,-0.251234010425625,-1.2685506446299,0.298138069671276,"2017-01-27adehilmMnopPrst",2017-01-27,"Portland","Memphis","Portland","Memphis",0.475735850592372,0.832079223344194,-0.143941238755509
0,-0.0925951352216182,0,0.0202378433258196,0,0,0,0.0462425808670764,0,0.0194483643633964,-0.0578222485218511,-0.055652762729069,0,0,-0.0445375364195695,0,0.0340836576323443,0.00370211085090725,-0.131512318537416,0,0.0600049232773844,0.120662852432299,0,0,-0.0369605806287201,-0.00230143167386608,0.0437059994611019,-0.0461559896243547,0.157214074018745,-0.00246751636037968,0,0,0,-0.00976985408969451,1.00688653441803,-0.234724772292091,-1.40253264325837,0.329626867230041,"2017-01-27aeeiklMnooortTuw",2017-01-27,"Toronto","Milwaukee","Milwaukee","Toronto",-0.116999680982882,0.152296567495113,-0.300744013902395
0.153409984290338,-0.0508700902566935,0.073666678518215,0.0786671418990091,-0.0509726142152611,-0.0997274400893089,0,-0.0280715842961892,0,-0.0143580874114073,0.0454713176581226,0,0,-0.363715816088012,0.0427205209968802,0,0,0.00633193911583977,-0.0172602219740989,0,0,-0.124326876193807,0,0,0,-0.00160585465871538,0,-0.069233984436532,0.314428148037491,-0.0143890149290198,0,0,0,-0.00976985408969451,1.88862700153256,-0.440275570013112,-1.80300695319265,0.423747380448949,"2017-01-28  aACdeeeGillLnopprsStt",2017-01-28,"Golden State","LA Clippers","LA Clippers","Golden State",-0.350641002705089,0.230805148671939,0.0690918587757415
0.143481235941485,0,0,-0.00530432266057061,0,0.07192646665499,0,-0.0575697196551104,0,0.0146599054487061,-0.0488235728394578,0,0.000293668769812122,0,-0.0619235646087227,-0.0771217421909135,0.102410433906882,-0.000781809196506438,0.214757070812156,0,-0.0325627639117324,0,0,0,-0.0397262083989671,-0.0136343469889593,0.0284116742871715,-0.0230779948121773,0.0786070370093727,-0.0024551457944715,0,0,0,-0.00976985408969451,0.678681786819229,-0.158213882522532,-1.5350253442963,0.360765646198148,"2017-01-28aaacCeehlmnoorrSttt",2017-01-28,"Charlotte","Sacramento","Sacramento","Charlotte",0.21008073108309,0.0814855706898954,-0.653791793801451
0,-0.052161351377531,0,0.0101903232506365,-0.0820844483766034,0,0.091593607111748,0.000129629160224149,0,0.0145491881951343,0,0,0,-0.310427697781162,-0.0765289856779196,0,0.0419437462335322,5.84670501570622e-05,0,0,0.0310193246968845,0.120662852432299,0,0,-0.00554866424004339,-0.0214904638544507,0.045763285205078,-0.0230779948121773,0.0786070370093727,-0.00246751636037968,0,0,0.622262783079529,-0.00976985408969451,1.00688653441803,-0.234724772292091,-1.04995354086557,0.246762810175,"2017-01-28aBeeiklMnoostuw",2017-01-28,"Milwaukee","Boston","Milwaukee","Boston",-0.238094473177094,0.721087594121423,-0.031028968564633
-0.0598289842177724,-0.079290758009937,0,-0.0250870206672732,0.0453010765597905,-0.0831302277902705,0.162944083984289,0,0,0.00185372951368178,0.0424555979153049,0.0555324064476388,0.00342145494059655,0,0.0617051931756532,0,0,-0.00597344404570216,0.12254407908673,0.0850490356836409,-0.0266348611990423,0.115014310771967,0,-0.0347874912211763,-0.02771179398656,0,0.0336705713028859,-0.0230779948121773,0.157214074018745,0,0,-0.0156223009162614,0.622262783079529,-0.00976985408969451,0.788402713582956,-0.183791957777236,-0.701949367604083,0.164973964855389,"2017-01-28aBeiklMnnnooorsty",2017-01-28,"Minnesota","Brooklyn","Minnesota","Brooklyn",0.353376386941559,0.790069433588983,0.0520130521407644
-0.112065296174947,-0.0537168111371085,-0.07011341887932,-0.00901039182640636,0,0,0.114593080446177,0.00103773227054509,0,0.0311128010169096,0,0,-4.89752762500024e-06,0,0.0178985527355997,0.0633713333028678,-0.052857658832073,0.00149402860510192,0,0,0.0366201809157039,0.104511337852202,0,0,0,0.0191810776799066,0.0637419575706672,-0.0230779948121773,0.393035185046864,-0.00663254618389787,0,0,0,-0.00976985408969451,1.00920465037091,-0.235265170063425,-0.549318570049082,0.129102278101636,"2017-01-28aDeiiimMortt",2017-01-28,"Miami","Detroit","Detroit","Miami",0.0920516504475339,0.427066601621455,0.353723188360035
-0.0513605452374012,0,0,0.0433006055423819,0.0846109235996649,0.0950723728098406,0.0903804394172485,-0.0357043351253806,0,0.0162049815890834,-0.0454345434938801,0,0,0,-0.00607061532324712,0,-0.043247068441012,-0.0037727379910976,0.00826517784529479,0,-0.0236490927269251,0,0,0.0384378222458486,0,-0.00860663870233262,0.0339609415318559,-0.0230779948121773,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.15880398243449,-0.27013967474033,-1.2685506446299,0.298138069671276,"2017-01-28aehhimMpstU",2017-01-28,"Utah","Memphis","Utah","Memphis",0.158426746008086,0.790359803817953,-0.0817482672644648
-0.0797249925918335,0,0,0.0308022959702444,-0.0859426541361744,0,0,0.0282163085108039,0,-0.0155323368083304,0.0470467625487834,-0.0277033583139704,-0.000364523988302255,0,-0.00408827341143276,0,-0.0445144577592352,0,0,-0.0665650719536317,-0.0166116156703363,0,0,0,0,-0.0154053550415608,0.0313287299982535,-0.0461559896243547,0.157214074018745,-0.00335879811241449,0,0,0.622262783079529,-0.00976985408969451,0.660844048305669,-0.154055559843978,-0.695147984941318,0.163375486224081,"2017-01-28DeeehinnoPrvx",2017-01-28,"Phoenix","Denver","Phoenix","Denver",-0.250387272644976,0.761290799359759,-0.0249840102555456
0,0.0119030007452677,0,-0.0500535516288728,-0.115467425175315,-0.0762725855785998,0,-0.0301718960507191,0,0.0084551867450558,0,0,0.00637324380715839,0,-0.0404767442040793,0.0496948825154686,-0.0492412402983746,0.00305654864370096,0.117438768044009,0,0.0341885544540982,0,0,0,0.0132400652155557,-0.0147199355132972,0.0225475429580674,-0.069233984436532,0.157214074018745,-0.00290664861750415,0,0,0.622262783079529,-0.00976985408969451,1.69623984382444,-0.395426393624969,-0.367173028410976,0.08629395947983,"2017-01-29 aaaADillnnnoosSt",2017-01-29,"San Antonio","Dallas","San Antonio","Dallas",-0.132053128278944,0.729883767002306,1.01993438126833
0.00957073271872974,-0.0193192181590224,0,0.0859839602942725,-0.00102699541808526,-0.0692771113253711,-0.121587840996629,-0.00885985576155231,0,0,0,0.00615234916835136,0,-0.0179615815640095,0.0330997424015141,0.0377427483419512,-0.0365165150488271,-0.00141039343146257,-0.110789647080215,0,0,0,0,0,-0.0982742843072072,0.00293778129573598,0,-0.0461559896243547,0.235821111028118,-0.00544849302675861,0,0,0,-0.00976985408969451,1.33079822482558,-0.310234867198271,-1.82621842737047,0.429202601440632,"2017-01-29 aaaCCdeehiklllmnoOtvy",2017-01-29,"Cleveland","Oklahoma City","Oklahoma City","Cleveland",-0.309536128871827,0.184216628377005,-0.376452468302522
-0.0779693264052507,0.0539814114495294,0.0748041060301577,-0.0403027370414591,0,0,0.10886878095516,-0.00371043154437958,0,-0.016355711648453,0,-0.0485747210987761,0.000222223789687434,0,0.0050632795068812,0.116792235933332,-0.040503985905277,0.00399282538749801,-0.240233720633771,0.142430935324496,0.0398900155518041,0,0,0,0.0234384947004182,0,0.0399051409304647,-0.0461559896243547,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.68180783765665,-0.392062013185209,-0.876323537158321,0.205955835410978,"2017-01-29 aaAeklnNorttwY",2017-01-29,"Atlanta","New York","Atlanta","New York",0.101833674351598,0.773226008404385,0.619378122724096
-0.0603296063773833,0,0,-0.156027739266611,0.00171427957856478,0,0,0,0,0.0190337260980025,0,0,0,-0.00823916649471094,-0.00724022342794551,0,0,-0.00350968885862571,0.131810712957106,0,-0.0593251470265476,0.124326876193807,0,0,0.0343143425272047,0.00744220024629748,0,-0.0461559896243547,0.0786070370093727,-0.00306150292682013,0,0,0,-0.00976985408969451,1.85462450705455,-0.432348929323328,-1.04771085795178,0.246235729007502,"2017-01-29 aaddeeGllnnooPrSttt",2017-01-29,"Portland","Golden State","Golden State","Portland",0.0239705661491588,0.0293895444581979,0.620800448786943
0,-0.135271529613365,0,0.0889988470010845,0,0.00515940563995097,-0.105083087970613,0.0232834616732233,0,0.0266283181504754,0.0147308158722576,0.0661599562741128,0.00177236149328014,0,0.0730481920716169,0,0,0.00386214556377565,0,0,0.0719800259753837,-0.108299034695547,0,0,0.0328730132277752,-0.0338740748365276,0,-0.0461559896243547,0.157214074018745,-0.00243374760799577,0,0,0,-0.00976985408969451,0.602869172294892,-0.140540492251821,-0.492351652628619,0.115713765103154,"2017-01-29 aaeeghilnnnNoOrsstwW",2017-01-29,"New Orleans","Washington","Washington","New Orleans",0.025968815826884,0.108624336786395,0.0856907925176053
-0.0261445696681175,0,0,-0.0819310658789578,0,0,0,-0.0199654262263819,0,0.0311284084204825,0,0.10514237732119,-0.00211088942405571,0,0.00781551405330641,0,0.0367233505316992,-0.00325072592611709,0.11899572910007,0,0,0,0,-0.0290600501966468,0.0853336259106847,0,0.0355061882912547,-0.0461559896243547,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.48775856680164,-0.346825365998132,-0.34469057371235,0.0810100745409865,"2017-01-29aaacCdeghhhiiillopP",2017-01-29,"Chicago","Philadelphia","Chicago","Philadelphia",0.222676278017156,0.768827055765175,0.877252701632146
0.0515246465894467,0.145780249902199,0,0.0479436383096717,0.0915475317569769,0.031213581475365,-0.14436600748594,0,0,0,0,0,0.0045667879263709,0.382127329699828,0.0241869002321355,-0.0620024647798146,-0.0422837908158867,0.00474618440911917,-0.126645375668227,-0.0637877901345152,-0.0324315029773766,0,0,-0.0382340786423678,-0.0436585346090292,-0.0146847321532919,0,-0.0461559896243547,0.157214074018745,-0.0033429992307698,0,0,0,-0.00976985408969451,1.27353591474682,-0.296885912539813,-1.01705313747524,0.239030471856682,"2017-01-29aadHiInnnoostu",2017-01-29,"Indiana","Houston","Houston","Indiana",0.215542573034665,0.107715085163621,0.198627336588442
0,0,0,-0.115056664037947,-0.0708191019073448,0,0,-0.0479905765681706,0,0.00698279432077021,0.0578222485218511,-0.0237870629577665,0.00311813947338663,0,-0.03199144925835,0,0.116933994679838,0,0.131512318537416,0,0,0,0,0,0,-0.0191890321805847,0.0229947137786001,-0.0461559896243547,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.44268518073376,-0.336317885840667,-0.881510699339091,0.207174935748985,"2017-01-29adlnnooooOrrtT",2017-01-29,"Toronto","Orlando","Toronto","Orlando",0.00753560862309862,0.75631558125252,0.432031531302991
-0.0666396665284928,0.0153352182342359,0,-0.0859839602942725,-0.0675089702044207,0,0,-0.0276192740240023,0,0.0210516797961944,0,0.0552073721548327,0.00637324380715839,0.377211645801483,-0.00150911417373081,0.0119521341735174,0,0.00391899911777528,0.110789647080215,0,0,0,0,0,0.0419971602203673,-0.0196317020805061,0.0135063512790321,-0.0230779948121773,0.0786070370093727,-0.00587808645446919,0,0,0,-0.00976985408969451,1.87850049310042,-0.437914884568827,-0.367173028410976,0.08629395947983,"2017-01-30aaaCdDeellllnsv",2017-01-30,"Dallas","Cleveland","Cleveland","Dallas",0.374944413080354,0.0631573070217583,1.15970653960045
0.0598289842177724,0.079290758009937,0,0.0725930473639055,0.0254198246246258,0.0831302277902705,0,-0.0257254304900229,0,-0.014089393096288,-0.0424555979153049,0.023797264660818,-0.00311381573103137,0,0.0259612951545243,0,-0.151541851960871,0,-0.12254407908673,0,0,-0.115014310771967,0,0,0.02771179398656,0,0,-0.0461559896243547,0.0786070370093727,-0.00396640220115208,0,-0.0156223009162614,0,-0.00976985408969451,0.906747111169008,-0.211380331269078,-0.766460040347248,0.180135430837264,"2017-01-30aadeilMnnnooOrst",2017-01-30,"Minnesota","Orlando","Orlando","Minnesota",-0.0767512832438023,0.0284846451838659,0.0934198694736851
0,0.0399169593061866,-0.0701017725405318,-0.0032880403817963,0,0,-0.048370038265829,0.0237081481148154,0,0.0169487884052199,0,0,-0.00133873101511381,0,-0.0426654459020678,0.0635890618720234,0,-0.000963644027787529,0,-0.0850490356836409,0.0266348611990423,0,0,0.0347874912211763,0,0.0191778915661419,0,-0.0461559896243547,0.157214074018745,-0.0086835500624555,0,0,0,-0.00976985408969451,0.722045190987608,-0.168322732746769,-0.549318570049082,0.129102278101636,"2017-01-30aBiiklmMnoory",2017-01-30,"Miami","Brooklyn","Brooklyn","Miami",-0.0270135061321613,0.102374534331935,0.133506166293393
-0.112065296174947,-0.0532066181923136,0,0.0517734196784713,-0.0820844483766034,0,0.091593607111748,0.00496442224906423,0,0.0145491881951343,0,0,-0.00208796746587688,-0.310427697781162,-0.0271099659283732,0,-0.0109139125985408,0.00478862536906925,0,0,0.00763458233520407,0.104511337852202,0,0,0.0314119163886768,0,0.045763285205078,-0.0461559896243547,0.157214074018745,-0.00721889553968953,0,0,0,-0.00976985408969451,1.00920465037091,-0.235265170063425,-1.04995354086557,0.246762810175,"2017-01-30BDeinooorsttt",2017-01-30,"Boston","Detroit","Detroit","Boston",-0.286668807338246,0.149602474059779,-0.0292512503830887
-0.120844227625198,0,0,0.00170994624287147,0,0.182357097232858,0.0903804394172485,0.0322318896669121,0,-0.014139507571586,0.00161221905490332,0.0546747984005239,-0.00236325961101866,0,-0.0127592567383386,0,-0.0445144577592352,-0.00658711281415572,-0.107939648696922,-0.0665650719536317,0.0114771582142862,0,0,0,0,-0.00586651352650495,0.0270373068770743,-0.0461559896243547,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,0.660844048305669,-0.154055559843978,-1.2685506446299,0.298138069671276,"2017-01-30eehhiimMnopPsx",2017-01-30,"Phoenix","Memphis","Phoenix","Memphis",-0.00713550806698715,0.760358174350994,-0.463624086496936
-0.0570689338097631,-0.0159556026357218,0,0.0510184228656879,0.0469314595528094,0.006906409456883,-0.121587840996629,-0.00634246597138209,0,0.0125817839118094,0,0.061359721323184,0,0.359250064237473,0.0719832181344814,0,0.0126672254151612,-0.000544373773514302,-0.117301632795747,0,-0.0341486318971701,0,0,0,-0.0695507694516808,-0.00199117399070635,0,-0.0461559896243547,0.157214074018745,-0.00720875553470669,0,0,0,-0.00976985408969451,1.33079822482558,-0.310234867198271,-1.64903042155688,0.387559415773751,"2017-01-31  aaaAChiiklmnnnoooOStty",2017-01-31,"San Antonio","Oklahoma City","Oklahoma City","San Antonio",0.198206879575175,0.103849328859684,-0.240907648155819
0.0411192350333644,0,0,0.0245036796463909,-0.0859426541361744,-0.0678018611558724,0,0.0282163085108039,0,-0.0289447786785982,0,-0.0823781567144942,-0.00350791710334703,0,0.0326675818539519,0,-0.0416934825282278,0.00340191052542267,0,-0.0424208041520476,-0.0205128507273747,0,0,0,0,-0.0108557012043601,0.0190915899067166,-0.069233984436532,0.393035185046864,0,0,0,0.622262783079529,-0.00976985408969451,1.1958249679003,-0.278769984200684,-0.695147984941318,0.163375486224081,"2017-01-31 aADeeekLLnrrsv",2017-01-31,"LA Lakers","Denver","LA Lakers","Denver",-0.254149490830563,0.965155573596577,0.385282484982379
0,0,0,0.0260578170368624,0,-0.0930903064093886,0,0.0168195866967154,0,-0.00717995378707901,-0.0229164863078027,-0.055652762729069,-0.00177236149328014,0,-0.0410567428132668,0,0.0340836576323443,0,-0.131512318537416,0,0,0.108299034695547,0,0,-0.0328730132277752,0.0191890321805847,0,-0.0461559896243547,0.157214074018745,-0.0063903782436235,0,0,0,-0.00976985408969451,0.506446988147737,-0.118062611731819,-1.40253264325837,0.329626867230041,"2017-01-31 aeelnnNoooOrrstTw",2017-01-31,"Toronto","New Orleans","New Orleans","Toronto",-0.181604817063024,0.104667706150767,-0.684521399612414
0,-0.0812901181638352,0,0,0,-0.0879309007694376,0.00378569298454658,-0.00303685823449973,0,0,0.049636578086306,0.0175852351753367,0.00230454336419767,0,0.0326436029554542,0.116792235933332,0,3.6962174989278e-05,-0.240233720633771,0.142430935324496,0.0719800259753837,0,0,0,0.0234384947004182,-0.0338740748365276,0.0290144638345814,-0.0461559896243547,0.157214074018745,-0.00553553223367884,0,0,0.622262783079529,-0.00976985408969451,0.602869172294892,-0.140540492251821,-0.876323537158321,0.205955835410978,"2017-01-31 aeghiknnNoorstwWY",2017-01-31,"Washington","New York","Washington","New York",0.0142686340363894,0.756799799074822,-0.208039021704272
0.0504008580285302,0,0,0.0403646631263313,0.0492583346366963,0.07192646665499,0,0.0393408346257476,0,-0.00437382064929636,-0.0488235728394578,0,0.00221348777139293,0.371954982582723,-0.0354802975689347,0,0.102410433906882,4.67100688789955e-05,0,0,0.0267623831148152,0,0,0,-0.0343143425272047,-0.0408036141638266,0.122249919865619,-0.069233984436532,0.157214074018745,0,0,0,0.622262783079529,-0.00976985408969451,1.07770534662874,-0.251234010425625,-1.5350253442963,0.360765646198148,"2017-01-31aaCdehllnooPrrttt",2017-01-31,"Portland","Charlotte","Portland","Charlotte",0.590883506768267,0.832492792527361,-0.347788361895031
0,0,0,-0.0456689857869019,-0.0915475317569769,0.0403335264692289,0.14436600748594,-0.096910554280858,0,0,0,0,-0.00191981900158081,-0.382127329699828,-0.0619235646087227,-0.0151192774110989,0.0422837908158867,-0.00479210138484083,0.214757070812156,0.129761772531431,0,0,0,0,0.00393232621006211,0.00105038516433255,0.0463241613871003,-0.0461559896243547,0.235821111028118,-0.0053102900875363,0,0,0,-0.00976985408969451,0.678681786819229,-0.158213882522532,-1.23809110722677,0.290979390021479,"2017-01-31aaceHmnnooorsSttu",2017-01-31,"Houston","Sacramento","Sacramento","Houston",-0.123524284441772,0.230678992703327,-0.426643812908596
-0.00605954061096461,0.0746357938175559,0,-0.0821606244242835,-0.0469314595528094,0.0692771113253711,0.121587840996629,-0.0521559166132304,0,0,0,0.0440772491530077,-0.00398083751094473,-0.359250064237473,-0.0203221973977461,0,0.0365165150488271,0.00038682976616995,0.119329137266791,0,0,0,0,0,0.0982742843072072,0.0166939207847701,0.0225475429580674,-0.0230779948121773,0.235821111028118,-0.00397191985018931,0,0,0,-0.00976985408969451,1.48775856680164,-0.346825365998132,-1.29375970366512,0.304062768248196,"2017-02-01 aaacCCghhiiklmooOty",2017-02-01,"Oklahoma City","Chicago","Chicago","Oklahoma City",0.00991804211887691,0.231318739323819,0.151236265386584
-0.0099287483488531,0,0,-0.115663076140279,0.0509726142152611,0.07192646665499,0,0.0393408346257476,0,0.0146599054487061,-0.0488235728394578,0,0.00221348777139293,0.363715816088012,-0.0427205209968802,0,0.102410433906882,-0.00346297878974672,0.131810712957106,0,-0.0325627639117324,0.124326876193807,0,0,0,-0.0333614139175291,0.0285557498167888,-0.0230779948121773,0.235821111028118,0,0,0,0.622262783079529,-0.00976985408969451,1.85462450705455,-0.432348929323328,-1.5350253442963,0.360765646198148,"2017-02-01 aaCdeeeGhllnoorStttt",2017-02-01,"Golden State","Charlotte","Golden State","Charlotte",0.614854072917426,0.863561649112259,0.248015879633074
