"DATE","PLAYER_FULL_NAME","Cluster","season","minutes"
2020-08-14,"Kevin Hervey",0,2019,11.18
2019-11-04,"Khyri Thomas",0,2019,1.9
2019-11-06,"Khyri Thomas",0,2019,3.72
2020-03-01,"Khyri Thomas",0,2019,3.78
2020-03-04,"Khyri Thomas",0,2019,8.63
2020-03-08,"Khyri Thomas",0,2019,12.9
2019-10-25,"Kostas Antetokounmpo",0,2019,0.47
2019-10-27,"Kostas Antetokounmpo",0,2019,2.33
2020-01-10,"Kostas Antetokounmpo",0,2019,2.3
2020-08-05,"Kostas Antetokounmpo",0,2019,3.6
2020-08-13,"Kostas Antetokounmpo",0,2019,11.4
2019-10-27,"Ky Bowman",0,2019,12
2019-10-30,"Ky Bowman",0,2019,12
2020-08-14,"Kyle Alexander",0,2019,12
2020-01-24,"Kyle Guy",0,2019,1.3
2020-08-13,"Kyle Guy",0,2019,5.62
2019-10-26,"Kyle O'Quinn",0,2019,14.25
2019-11-02,"Kyle O'Quinn",0,2019,17.53
2019-10-27,"KZ Okpala",0,2019,1.47
2019-12-10,"KZ Okpala",0,2019,0.83
2020-02-05,"KZ Okpala",0,2019,1.1
2020-02-07,"KZ Okpala",0,2019,21.42
2019-10-26,"Lonnie Walker IV",0,2019,4.93
2019-10-31,"Lonnie Walker IV",0,2019,4.98
2019-11-01,"Lonnie Walker IV",0,2019,2.18
2019-11-05,"Lonnie Walker IV",0,2019,2.35
2019-11-07,"Lonnie Walker IV",0,2019,0.88
2019-11-09,"Lonnie Walker IV",0,2019,9.03
2019-11-13,"Lonnie Walker IV",0,2019,4.13
2019-11-16,"Lonnie Walker IV",0,2019,11.08
2019-11-22,"Lonnie Walker IV",0,2019,2.32
2019-11-23,"Lonnie Walker IV",0,2019,7.35
2019-11-25,"Lonnie Walker IV",0,2019,1.17
2019-11-27,"Lonnie Walker IV",0,2019,13.37
2019-11-29,"Lonnie Walker IV",0,2019,1.07
2019-12-01,"Lonnie Walker IV",0,2019,16.27
2019-12-03,"Lonnie Walker IV",0,2019,34.88
2019-12-06,"Lonnie Walker IV",0,2019,11.95
2019-12-12,"Lonnie Walker IV",0,2019,24.05
2019-12-28,"Louis King",0,2019,3.12
2019-12-30,"Louis King",0,2019,2.48
2020-01-02,"Louis King",0,2019,2.27
2020-01-22,"Louis King",0,2019,1.53
2020-01-24,"Louis King",0,2019,14.23
2020-01-25,"Louis King",0,2019,11.83
2020-01-27,"Louis King",0,2019,11.13
2020-02-05,"Louis King",0,2019,4.97
2020-02-07,"Louis King",0,2019,6.92
2020-08-11,"Luc Mbah a Moute",0,2019,6.08
2020-08-14,"Luc Mbah a Moute",0,2019,13.92
2019-12-08,"Luguentz Dort",0,2019,19.85
2019-10-26,"Malcolm Miller",0,2019,4.57
2019-11-08,"Malcolm Miller",0,2019,4.85
2019-11-13,"Malcolm Miller",0,2019,7.43
2019-11-18,"Malcolm Miller",0,2019,6.37
2019-11-20,"Malcolm Miller",0,2019,1.43
2019-11-27,"Malcolm Miller",0,2019,13.95
2019-11-29,"Malcolm Miller",0,2019,4.5
2019-12-01,"Malcolm Miller",0,2019,4.52
2019-12-09,"Malcolm Miller",0,2019,6.32
2019-12-11,"Malcolm Miller",0,2019,3.02
2019-12-14,"Malcolm Miller",0,2019,1.08
2019-12-16,"Malcolm Miller",0,2019,1.87
2019-12-18,"Malcolm Miller",0,2019,0.27
2019-12-20,"Malcolm Miller",0,2019,13.67
2019-12-22,"Malcolm Miller",0,2019,16.95
2019-12-23,"Malcolm Miller",0,2019,4.1
2019-12-25,"Malcolm Miller",0,2019,10.77
2019-12-28,"Malcolm Miller",0,2019,1.88
2019-12-31,"Malcolm Miller",0,2019,1.95
2020-01-04,"Malcolm Miller",0,2019,0.43
2020-01-17,"Malcolm Miller",0,2019,4.93
2020-01-28,"Malcolm Miller",0,2019,2.06666666666667
2020-02-21,"Malcolm Miller",0,2019,1.47
2020-02-23,"Malcolm Miller",0,2019,5.48
2020-03-01,"Malcolm Miller",0,2019,1.02
2020-08-05,"Malcolm Miller",0,2019,0.65
2020-08-12,"Malcolm Miller",0,2019,10.77
2020-08-14,"Malcolm Miller",0,2019,25.62
2020-08-21,"Malcolm Miller",0,2019,5.32
2020-02-07,"Marial Shayok",0,2019,2.82
2020-08-12,"Marial Shayok",0,2019,9.62
2020-08-14,"Marial Shayok",0,2019,7.93
2020-03-04,"Marko Guduric",0,2019,5.35
2020-03-06,"Marko Guduric",0,2019,4.15
2020-03-07,"Marko Guduric",0,2019,1.17
2020-08-07,"Marko Guduric",0,2019,4.97
2020-08-11,"Marko Guduric",0,2019,2.63
2020-01-28,"Matt Mooney",0,2019,1.63333333333333
2020-03-02,"Matt Mooney",0,2019,1.23
2020-03-10,"Matt Mooney",0,2019,12.92
2020-08-07,"Matt Thomas",0,2019,13.32
2019-11-29,"Max Strus",0,2019,1.32
2019-11-01,"Melvin Frazier Jr.",0,2019,5.6
2019-11-20,"Melvin Frazier Jr.",0,2019,2.07
2019-12-01,"Melvin Frazier Jr.",0,2019,0.77
2019-12-04,"Melvin Frazier Jr.",0,2019,2.58
2019-12-13,"Melvin Frazier Jr.",0,2019,4.27
2019-12-20,"Melvin Frazier Jr.",0,2019,2.15
2019-12-28,"Melvin Frazier Jr.",0,2019,1.8
2019-12-30,"Melvin Frazier Jr.",0,2019,3.9
2020-01-01,"Melvin Frazier Jr.",0,2019,12.68
2020-01-04,"Melvin Frazier Jr.",0,2019,0.75
2020-01-08,"Melvin Frazier Jr.",0,2019,6.93
2020-01-26,"Melvin Frazier Jr.",0,2019,1.17
2020-01-27,"Melvin Frazier Jr.",0,2019,2.52
2020-02-08,"Melvin Frazier Jr.",0,2019,0.77
2020-03-02,"Melvin Frazier Jr.",0,2019,3.2
2020-07-31,"Melvin Frazier Jr.",0,2019,4.33
2020-08-09,"Melvin Frazier Jr.",0,2019,19.13
2020-08-11,"Melvin Frazier Jr.",0,2019,27.07
2020-08-13,"Melvin Frazier Jr.",0,2019,24.25
2019-10-28,"Mfiondu Kabengele",0,2019,1.13
2019-10-30,"Mfiondu Kabengele",0,2019,1.37
2019-11-16,"Mfiondu Kabengele",0,2019,7.52
2019-12-01,"Mfiondu Kabengele",0,2019,5.13
2019-12-03,"Mfiondu Kabengele",0,2019,3.95
2019-12-06,"Mfiondu Kabengele",0,2019,9.42
2019-12-08,"Mfiondu Kabengele",0,2019,1.88
2019-12-11,"Mfiondu Kabengele",0,2019,3.02
2019-12-21,"Mfiondu Kabengele",0,2019,6.8
2020-02-08,"Mfiondu Kabengele",0,2019,10.4
2020-02-09,"Mfiondu Kabengele",0,2019,9.7
2020-01-11,"Michael Frazier",0,2019,7.83
2020-01-18,"Michael Frazier",0,2019,0.33
2020-01-22,"Michael Frazier",0,2019,5.93
2020-01-27,"Michael Frazier",0,2019,20.15
2020-08-08,"Michael Kidd-Gilchrist",0,2019,3.8
2020-08-10,"Michael Kidd-Gilchrist",0,2019,18.03
2019-11-27,"Miye Oni",0,2019,2.97
2019-12-07,"Miye Oni",0,2019,3.88
2020-03-02,"Miye Oni",0,2019,0.7
2020-03-04,"Miye Oni",0,2019,1.58
2020-08-01,"Miye Oni",0,2019,5.73
2020-08-07,"Miye Oni",0,2019,30.17
2019-11-12,"Moses Brown",0,2019,4.47
2019-11-25,"Moses Brown",0,2019,4.15
2019-11-27,"Moses Brown",0,2019,6.12
2019-12-30,"Moses Brown",0,2019,0.87
2020-01-01,"Moses Brown",0,2019,4.75
2020-01-20,"Moses Brown",0,2019,2.25
2020-02-11,"Moses Brown",0,2019,9.5
2020-02-12,"Moses Brown",0,2019,0.33
2019-11-08,"Nassir Little",0,2019,18.73
2019-11-16,"Naz Mitrou-Long",0,2019,14.38
2020-08-14,"Naz Mitrou-Long",0,2019,2.27
2019-12-09,"Naz Reid",0,2019,1.15
2019-12-30,"Naz Reid",0,2019,19.9
2019-10-26,"Nigel Williams-Goss",0,2019,4.7
2019-10-30,"Nigel Williams-Goss",0,2019,1.37
2019-11-11,"Nigel Williams-Goss",0,2019,1.85
2019-12-01,"Nigel Williams-Goss",0,2019,6.57
2019-12-04,"Nigel Williams-Goss",0,2019,3.85
2019-12-09,"Nigel Williams-Goss",0,2019,2.75
2019-12-30,"Nigel Williams-Goss",0,2019,2.47
2020-01-08,"Nigel Williams-Goss",0,2019,3.6
2020-08-13,"Nigel Williams-Goss",0,2019,22.18
2020-08-14,"Noah Vonleh",0,2019,6.5
2020-08-21,"Noah Vonleh",0,2019,3.13
2020-08-09,"Norvel Pelle",0,2019,8.08
2020-08-11,"Norvel Pelle",0,2019,16.18
2019-11-20,"Oshae Brissett",0,2019,1.43
2019-11-27,"Oshae Brissett",0,2019,5.87
2019-12-01,"Oshae Brissett",0,2019,4.52
2019-12-14,"Oshae Brissett",0,2019,1.08
2019-12-25,"Oshae Brissett",0,2019,2.98
2019-12-28,"Oshae Brissett",0,2019,14.87
2019-12-29,"Oshae Brissett",0,2019,17.62
2019-12-31,"Oshae Brissett",0,2019,14.52
2020-01-04,"Oshae Brissett",0,2019,9.43
2020-01-07,"Oshae Brissett",0,2019,22.73
2020-02-02,"Oshae Brissett",0,2019,3.2
2020-02-08,"Oshae Brissett",0,2019,8.38
2020-02-21,"Oshae Brissett",0,2019,1.47
2020-02-23,"Oshae Brissett",0,2019,5.48
2020-01-12,"Paul Watson",0,2019,13.48
2020-02-02,"Paul Watson",0,2019,3.2
2020-02-23,"Paul Watson",0,2019,3.6
2020-08-01,"Paul Watson",0,2019,1.45
2020-08-07,"Paul Watson",0,2019,5.87
2020-08-10,"Paul Watson",0,2019,21.45
2020-08-12,"Paul Watson",0,2019,5.13
2020-08-14,"Paul Watson",0,2019,27.47
2020-08-01,"Quinn Cook",0,2019,1.45
2020-08-03,"Quinn Cook",0,2019,2
2020-08-05,"Quinn Cook",0,2019,12.4
2020-08-06,"Quinn Cook",0,2019,29.28
2020-03-06,"Quinndary Weatherspoon",0,2019,11.47
2020-03-08,"Quinndary Weatherspoon",0,2019,0.02
2020-07-31,"Quinndary Weatherspoon",0,2019,9.97
2020-08-02,"Quinndary Weatherspoon",0,2019,2.8
2020-08-03,"Quinndary Weatherspoon",0,2019,18.87
2020-08-05,"Quinndary Weatherspoon",0,2019,8.98
2020-08-11,"Quinndary Weatherspoon",0,2019,8.47
2020-08-13,"Quinndary Weatherspoon",0,2019,3.28
2020-01-04,"Rayjon Tucker",0,2019,4.57
2020-01-06,"Rayjon Tucker",0,2019,5.05
2020-01-08,"Rayjon Tucker",0,2019,9.15
2020-01-10,"Rayjon Tucker",0,2019,16.78
2020-01-12,"Rayjon Tucker",0,2019,11.7
2020-01-16,"Rayjon Tucker",0,2019,3.02
2020-01-18,"Rayjon Tucker",0,2019,3.3
2020-01-20,"Rayjon Tucker",0,2019,3.63
2020-01-22,"Rayjon Tucker",0,2019,7.57
2020-02-01,"Rayjon Tucker",0,2019,2.65
2020-02-21,"Rayjon Tucker",0,2019,1.53
2020-02-24,"Rayjon Tucker",0,2019,2.4
2020-08-01,"Rayjon Tucker",0,2019,5.73
2020-08-05,"Rayjon Tucker",0,2019,6.57
2020-08-07,"Rayjon Tucker",0,2019,18.97
2020-08-10,"Rayjon Tucker",0,2019,28.32
2019-12-18,"Romeo Langford",0,2019,5.2
2019-12-20,"Romeo Langford",0,2019,17.92
2019-10-30,"Ryan Anderson",0,2019,4.13
2019-11-03,"Ryan Anderson",0,2019,9.83
2019-12-20,"Ryan Broekhoff",0,2019,18.3
2019-12-01,"Sekou Doumbouya",0,2019,2.58
2019-12-03,"Sekou Doumbouya",0,2019,3.82
2019-12-04,"Sekou Doumbouya",0,2019,2.68
2019-12-20,"Sekou Doumbouya",0,2019,9.83
2019-12-23,"Sekou Doumbouya",0,2019,0.97
2019-12-30,"Sekou Doumbouya",0,2019,1.98
2020-01-02,"Sekou Doumbouya",0,2019,27.1
2020-01-04,"Sekou Doumbouya",0,2019,38.23
2019-12-01,"Shamorie Ponds",0,2019,1.68
2019-12-14,"Shamorie Ponds",0,2019,1.08
2019-12-31,"Shamorie Ponds",0,2019,1.95
2020-01-15,"Shaquille Harrison",0,2019,2.11666666666667
2020-01-18,"Shaquille Harrison",0,2019,8.38
2020-01-20,"Shaquille Harrison",0,2019,2.07
2020-01-24,"Shaquille Harrison",0,2019,8.55
2020-01-31,"Shaquille Harrison",0,2019,10.93
2020-02-02,"Shaquille Harrison",0,2019,4.43
2020-02-06,"Shaquille Harrison",0,2019,17.92
2020-02-09,"Shaquille Harrison",0,2019,7.03
2020-02-11,"Shaquille Harrison",0,2019,11.02
2019-10-23,"Skal Labissiere",0,2019,10.73
2019-10-27,"Skal Labissiere",0,2019,5.57
2019-10-28,"Skal Labissiere",0,2019,12.92
2019-12-25,"Stanley Johnson",0,2019,4.42
2019-12-28,"Stanley Johnson",0,2019,1.88
2019-12-31,"Stanley Johnson",0,2019,1.95
2020-01-02,"Stanley Johnson",0,2019,5.87
2020-01-04,"Stanley Johnson",0,2019,7.72
2020-01-07,"Stanley Johnson",0,2019,17.42
2020-01-08,"Stanley Johnson",0,2019,7.7
2020-01-17,"Stanley Johnson",0,2019,4.93
2020-01-18,"Stanley Johnson",0,2019,2.67
2020-01-28,"Stanley Johnson",0,2019,5
2020-01-31,"Stanley Johnson",0,2019,1.55
2020-02-02,"Stanley Johnson",0,2019,4.43
2020-02-21,"Stanley Johnson",0,2019,1.47
2020-02-23,"Stanley Johnson",0,2019,9.48
2020-03-01,"Stanley Johnson",0,2019,1.02
2020-08-05,"Stanley Johnson",0,2019,0.65
2020-08-07,"Stanley Johnson",0,2019,5.32
2020-08-10,"Stanley Johnson",0,2019,10.15
2020-08-12,"Stanley Johnson",0,2019,8.78
2020-08-14,"Stanley Johnson",0,2019,28.57
2020-08-21,"Stanley Johnson",0,2019,4.12
2020-08-23,"Stanley Johnson",0,2019,12
2019-10-26,"Stanton Kidd",0,2019,7.42
2019-10-30,"Stanton Kidd",0,2019,1.37
2019-11-11,"Stanton Kidd",0,2019,1.85
2019-12-20,"Tacko Fall",0,2019,4.52
2019-12-22,"Tacko Fall",0,2019,2.6
2020-01-08,"Tacko Fall",0,2019,10.05
2020-02-01,"Tacko Fall",0,2019,2.53
2020-02-05,"Tacko Fall",0,2019,0.8
2020-08-13,"Tacko Fall",0,2019,8.4
2020-08-19,"Tacko Fall",0,2019,2.82
2019-12-22,"Talen Horton-Tucker",0,2019,2.85
2020-08-06,"Talen Horton-Tucker",0,2019,19.38
2020-02-03,"Tariq Owens",0,2019,3.55
2020-02-10,"Tariq Owens",0,2019,4.8
2019-10-26,"Terance Mann",0,2019,0.23
2019-10-28,"Terance Mann",0,2019,1.2
2019-10-30,"Terance Mann",0,2019,10
2019-11-03,"Terance Mann",0,2019,0.25
2019-11-11,"Terance Mann",0,2019,0.3
2019-11-13,"Terance Mann",0,2019,0.4
2019-11-14,"Terance Mann",0,2019,24.98
2019-11-16,"Terance Mann",0,2019,33.33
2020-02-22,"Terance Mann",0,2019,0.3
2020-08-01,"Terance Mann",0,2019,11.57
2020-08-06,"Terance Mann",0,2019,0.65
2020-08-08,"Terance Mann",0,2019,11.78
2020-08-09,"Terance Mann",0,2019,23.17
2020-08-12,"Terance Mann",0,2019,2.23
2020-08-14,"Terance Mann",0,2019,41.9
2020-08-23,"Terance Mann",0,2019,0.53
2020-08-25,"Terance Mann",0,2019,14.35
2020-08-30,"Terance Mann",0,2019,1.6
2019-11-02,"Terence Davis",0,2019,8.72
2019-11-06,"Terence Davis",0,2019,7.33
2019-11-08,"Terence Davis",0,2019,16.12
2019-11-16,"Thanasis Antetokounmpo",0,2019,3.83
2019-11-23,"Thanasis Antetokounmpo",0,2019,2.23
2019-12-02,"Thanasis Antetokounmpo",0,2019,12
2019-12-13,"Thanasis Antetokounmpo",0,2019,0.72
2019-12-21,"Thanasis Antetokounmpo",0,2019,6.72
2019-12-27,"Thanasis Antetokounmpo",0,2019,6.93
2019-12-28,"Thanasis Antetokounmpo",0,2019,0.93
2019-12-30,"Thanasis Antetokounmpo",0,2019,2.68
2020-01-04,"Thanasis Antetokounmpo",0,2019,2.17
2020-01-06,"Thanasis Antetokounmpo",0,2019,2.6
2020-01-10,"Thanasis Antetokounmpo",0,2019,2.67
2020-01-11,"Thanasis Antetokounmpo",0,2019,5.25
2020-01-24,"Thanasis Antetokounmpo",0,2019,0.52
2020-01-31,"Thanasis Antetokounmpo",0,2019,5.23
2020-02-28,"Thanasis Antetokounmpo",0,2019,9.08
2020-03-04,"Thanasis Antetokounmpo",0,2019,3.48
2020-03-09,"Thanasis Antetokounmpo",0,2019,19.42
2020-08-11,"Thanasis Antetokounmpo",0,2019,18.05
2020-08-13,"Thanasis Antetokounmpo",0,2019,17.65
2019-11-10,"Theo Pinson",0,2019,8.93
2019-11-16,"Theo Pinson",0,2019,17.78
2020-01-20,"TJ Leaf",0,2019,2.75
2020-02-23,"TJ Leaf",0,2019,5.48
2020-02-25,"TJ Leaf",0,2019,4.23
2020-03-04,"TJ Leaf",0,2019,3.48
2020-08-01,"TJ Leaf",0,2019,8.68
2020-08-06,"TJ Leaf",0,2019,2.07
2020-08-14,"TJ Leaf",0,2019,18.02
2019-10-30,"Tony Bradley",0,2019,1.37
2019-11-03,"Tony Bradley",0,2019,13.95
2019-11-06,"Tony Bradley",0,2019,11.87
2020-01-06,"Tremont Waters",0,2019,7.67
2020-01-18,"Tremont Waters",0,2019,16.63
2020-03-04,"Tremont Waters",0,2019,15.97
2019-10-28,"Tyler Cook",0,2019,2.25
2019-11-03,"Tyler Cook",0,2019,2.65
2019-11-10,"Tyler Cook",0,2019,5
2019-11-17,"Tyler Cook",0,2019,3.43
2019-11-20,"Tyler Cook",0,2019,3.43
2020-01-13,"Tyler Cook",0,2019,5.42
2020-01-14,"Tyler Cook",0,2019,5.88
2020-01-20,"Tyler Cook",0,2019,2.97
2020-01-27,"Tyler Cook",0,2019,1.9
2020-01-28,"Tyler Cook",0,2019,1.63333333333333
2020-08-06,"Tyler Cook",0,2019,2.98
2020-08-14,"Tyler Cook",0,2019,16.18
2020-08-19,"Tyler Cook",0,2019,4.15
2020-08-03,"Tyler Zeller",0,2019,3.7
2019-11-01,"Tyson Chandler",0,2019,14.75
2019-11-04,"Tyson Chandler",0,2019,7.38
2019-11-06,"Tyson Chandler",0,2019,2.68
2019-11-11,"Tyson Chandler",0,2019,9.9
2019-11-13,"Tyson Chandler",0,2019,16.15
2019-11-20,"Udonis Haslem",0,2019,5.82
2020-02-22,"Udonis Haslem",0,2019,9.8
2020-01-27,"Vic Law",0,2019,2.52
2020-02-08,"Vic Law",0,2019,0.77
2020-03-02,"Vic Law",0,2019,3.2
2020-03-08,"Vic Law",0,2019,1.63
2020-08-09,"Vic Law",0,2019,6.95
2020-08-11,"Vic Law",0,2019,24.78
2020-08-13,"Vic Law",0,2019,20.87
2019-11-01,"Vincent Poirier",0,2019,6.52
2019-11-07,"Vincent Poirier",0,2019,5.57
2019-11-09,"Vincent Poirier",0,2019,2.38
2019-11-13,"Vincent Poirier",0,2019,9.05
2019-11-27,"Vincent Poirier",0,2019,1.45
2019-12-04,"Vincent Poirier",0,2019,1.4
2019-12-06,"Vincent Poirier",0,2019,2.67
2019-12-09,"Vincent Poirier",0,2019,8.67
2020-01-13,"Vincent Poirier",0,2019,5.02
2020-01-15,"Vincent Poirier",0,2019,2.38333333333333
2020-01-20,"Vincent Poirier",0,2019,6.08
2020-01-22,"Vincent Poirier",0,2019,10.08
2020-01-24,"Vincent Poirier",0,2019,10.45
2020-01-26,"Vincent Poirier",0,2019,9.13
2020-01-30,"Vincent Poirier",0,2019,5.57
2020-02-05,"Vincent Poirier",0,2019,7.12
2020-02-07,"Vincent Poirier",0,2019,8.17
2020-02-21,"Vincent Poirier",0,2019,3.1
2020-02-23,"Vincent Poirier",0,2019,0.02
2020-02-25,"Vincent Poirier",0,2019,2.93
2020-08-13,"Vincent Poirier",0,2019,16.35
2020-08-30,"Vincent Poirier",0,2019,1.82
2019-12-22,"Vlatko Cancar",0,2019,2.07
2019-12-25,"Vlatko Cancar",0,2019,0.75
2019-12-31,"Vlatko Cancar",0,2019,1.8
2020-01-04,"Vlatko Cancar",0,2019,2.58
2020-01-12,"Vlatko Cancar",0,2019,0.4
2020-01-15,"Vlatko Cancar",0,2019,2.25
2020-01-22,"Vlatko Cancar",0,2019,3.32
2020-01-24,"Vlatko Cancar",0,2019,1.08
2020-02-04,"Vlatko Cancar",0,2019,5.17
2020-02-05,"Vlatko Cancar",0,2019,16.57
2020-02-28,"Vlatko Cancar",0,2019,4.53
2020-03-01,"Vlatko Cancar",0,2019,2.02
2020-03-03,"Vlatko Cancar",0,2019,0.92
2019-10-25,"Wenyen Gabriel",0,2019,2.57
2019-10-26,"Wenyen Gabriel",0,2019,20.65
2019-11-03,"Wenyen Gabriel",0,2019,5.68
2019-11-15,"Wenyen Gabriel",0,2019,4.8
2019-11-22,"Wenyen Gabriel",0,2019,7.95
2019-12-28,"Wenyen Gabriel",0,2019,2.88
2019-12-31,"Wenyen Gabriel",0,2019,0.93
2020-01-06,"Wenyen Gabriel",0,2019,8.18
2020-01-10,"Wenyen Gabriel",0,2019,2.67
2020-01-31,"Wenyen Gabriel",0,2019,12.67
2020-02-01,"Wenyen Gabriel",0,2019,2.65
2020-02-04,"Wenyen Gabriel",0,2019,11.08
2020-02-07,"Wenyen Gabriel",0,2019,8.65
2020-02-09,"Wenyen Gabriel",0,2019,7.35
2020-02-11,"Wenyen Gabriel",0,2019,13.6
2020-02-12,"Wenyen Gabriel",0,2019,1.43
2020-02-21,"Wenyen Gabriel",0,2019,13.73
2020-02-23,"Wenyen Gabriel",0,2019,12.8
2020-02-25,"Wenyen Gabriel",0,2019,8.22
2020-02-27,"Wenyen Gabriel",0,2019,6.27
2020-02-29,"Wenyen Gabriel",0,2019,18.2
2020-03-07,"Wenyen Gabriel",0,2019,15.23
2019-12-29,"Willy Hernangomez",0,2019,2.32
2019-12-31,"Willy Hernangomez",0,2019,2.08
2020-01-10,"Willy Hernangomez",0,2019,10.18
2020-01-13,"Willy Hernangomez",0,2019,16.48
2020-01-15,"Willy Hernangomez",0,2019,11.1333333333333
2020-01-20,"Willy Hernangomez",0,2019,9.25
2020-01-24,"Willy Hernangomez",0,2019,7.78
2020-01-28,"Willy Hernangomez",0,2019,18.6333333333333
2020-01-30,"Willy Hernangomez",0,2019,19.67
2020-08-06,"Yogi Ferrell",0,2019,1.27
2020-08-07,"Yogi Ferrell",0,2019,3.17
2020-08-09,"Yogi Ferrell",0,2019,4.2
2020-08-11,"Yogi Ferrell",0,2019,10.68
2020-08-13,"Yogi Ferrell",0,2019,19.65
2019-12-07,"Yuta Watanabe",0,2019,3.88
2019-12-14,"Yuta Watanabe",0,2019,7.12
2020-01-29,"Yuta Watanabe",0,2019,0.8
2020-01-31,"Yuta Watanabe",0,2019,6.72
2020-02-05,"Yuta Watanabe",0,2019,1.22
2020-02-07,"Yuta Watanabe",0,2019,11.8
2020-02-09,"Yuta Watanabe",0,2019,10.13
2020-02-26,"Yuta Watanabe",0,2019,16.17
2020-02-28,"Yuta Watanabe",0,2019,4.37
2020-02-29,"Yuta Watanabe",0,2019,12.6
2020-03-02,"Yuta Watanabe",0,2019,5.42
2020-03-04,"Yuta Watanabe",0,2019,5.72
2020-03-06,"Yuta Watanabe",0,2019,4.15
2020-03-07,"Yuta Watanabe",0,2019,1.17
2020-08-07,"Yuta Watanabe",0,2019,3.57
2020-08-11,"Yuta Watanabe",0,2019,2.63
2019-10-27,"Zach Norvell Jr.",0,2019,2.33
2020-01-28,"Zhaire Smith",0,2019,9.83333333333333
2020-01-30,"Zhaire Smith",0,2019,8.62
2020-02-01,"Zhaire Smith",0,2019,3.27
2020-02-03,"Zhaire Smith",0,2019,4.43
2020-02-06,"Zhaire Smith",0,2019,0.4
2020-02-07,"Zhaire Smith",0,2019,2.82
2019-10-26,"Al-Farouq Aminu",1,2019,21.43
2019-10-28,"Al-Farouq Aminu",1,2019,20.8
2019-10-30,"Al-Farouq Aminu",1,2019,25.78
2019-11-01,"Al-Farouq Aminu",1,2019,20.85
2019-11-02,"Al-Farouq Aminu",1,2019,25.15
2019-11-05,"Al-Farouq Aminu",1,2019,25.87
2019-11-06,"Al-Farouq Aminu",1,2019,14.38
2019-11-08,"Al-Farouq Aminu",1,2019,18.83
2019-11-10,"Al-Farouq Aminu",1,2019,12.92
2019-11-13,"Al-Farouq Aminu",1,2019,1.53
2019-11-15,"Al-Farouq Aminu",1,2019,30.53
2019-11-17,"Al-Farouq Aminu",1,2019,31.98
2019-11-20,"Al-Farouq Aminu",1,2019,22.83
2019-11-23,"Al-Farouq Aminu",1,2019,19.82
2019-11-25,"Al-Farouq Aminu",1,2019,19.38
2019-11-27,"Al-Farouq Aminu",1,2019,20.6
2019-11-29,"Al-Farouq Aminu",1,2019,18.28
2019-10-26,"Alex Len",1,2019,19.65
2019-10-28,"Alex Len",1,2019,18.18
2019-10-29,"Alex Len",1,2019,18
2019-10-31,"Alex Len",1,2019,14.17
2019-11-05,"Alex Len",1,2019,14.45
2019-11-06,"Alex Len",1,2019,11.15
2019-11-08,"Alex Len",1,2019,21.72
2019-11-10,"Alex Len",1,2019,15.27
2019-11-12,"Alex Len",1,2019,21.92
2019-11-14,"Alex Len",1,2019,25.75
2019-11-22,"Alex Len",1,2019,15.9
2019-11-23,"Alex Len",1,2019,8.37
2019-11-25,"Alex Len",1,2019,3.9
2019-11-29,"Alex Len",1,2019,28.67
2019-11-30,"Alex Len",1,2019,15.32
2020-03-07,"Alfonzo McKinnie",1,2019,20.43
2020-03-08,"Alfonzo McKinnie",1,2019,19.33
2020-03-10,"Alfonzo McKinnie",1,2019,22.85
2019-11-17,"Allen Crabbe",1,2019,15.13
2019-11-20,"Allen Crabbe",1,2019,19.63
2020-08-08,"Andre Iguodala",1,2019,31.13
2020-08-10,"Andre Iguodala",1,2019,19.45
2020-08-12,"Andre Iguodala",1,2019,15.42
2020-08-18,"Andre Iguodala",1,2019,24.93
2020-08-20,"Andre Iguodala",1,2019,28.42
2020-08-22,"Andre Iguodala",1,2019,27.72
2020-08-24,"Andre Iguodala",1,2019,26.22
2019-12-21,"Anzejs Pasecniks",1,2019,22.33
2020-02-21,"Aron Baynes",1,2019,10.7
2020-02-22,"Aron Baynes",1,2019,12.63
2020-02-24,"Aron Baynes",1,2019,16.35
2020-02-26,"Aron Baynes",1,2019,11.72
2020-02-28,"Aron Baynes",1,2019,12.58
2020-02-29,"Aron Baynes",1,2019,10.68
2020-03-06,"Aron Baynes",1,2019,36.32
2020-03-08,"Aron Baynes",1,2019,33.43
2020-03-10,"Aron Baynes",1,2019,33.83
2019-11-23,"Bobby Portis",1,2019,20.02
2019-11-24,"Bobby Portis",1,2019,17.13
2019-11-27,"Bobby Portis",1,2019,19.43
2019-11-29,"Bobby Portis",1,2019,12.83
2019-12-01,"Bobby Portis",1,2019,20.7
2019-12-02,"Bobby Portis",1,2019,19.35
2019-12-05,"Bobby Portis",1,2019,26.57
2019-12-07,"Bobby Portis",1,2019,18.12
2019-12-10,"Bobby Portis",1,2019,19.72
2019-12-11,"Bobby Portis",1,2019,24.2
2019-12-13,"Bobby Portis",1,2019,17.37
2019-12-15,"Bobby Portis",1,2019,14.28
2019-12-17,"Bobby Portis",1,2019,20.58
2019-12-20,"Bobby Portis",1,2019,24.68
2019-12-21,"Bobby Portis",1,2019,25.47
2019-12-23,"Bobby Portis",1,2019,22.88
2019-12-26,"Bobby Portis",1,2019,18.25
2019-12-28,"Bobby Portis",1,2019,20.55
2020-01-01,"Bobby Portis",1,2019,20.78
2020-01-03,"Bobby Portis",1,2019,19.83
