"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","selected_team_travel","opposing_team_rest","selected_team_rest","selected_team_matchup_wins","opposing_team_matchup_wins","home_team_selected","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances","performance","sim"
0,0.0611718689516608,0,0.0581825047529069,0,-0.0177440443092385,0.101979627115236,-0.0466056665198446,0,-0.0147343842421215,0.044973732249548,0.031086511680414,0.0276881586996918,0,0.00186207565524765,-0.03312520495076,0,-0.00370252916133276,-0.0138228797841013,-0.0226971555674451,-0.0133875791006583,0,0,-0.0400903974830419,0,0,0,0,0,0,0,0,0.537307470841122,1.08570594973886,0,-0.826829114771742,0,"2017-04-13aadiInnnooortT",2017-04-13,"Toronto","Indiana","Toronto","Indiana",0.121034637986161,0.537307470841122,0.25887683496712,19
0,0.0611718689516608,0,0.0581825047529069,0,-0.0177440443092385,0.101979627115236,-0.0466056665198446,0,-0.0147343842421215,0.044973732249548,0.031086511680414,0.0276881586996918,0,0.00186207565524765,-0.03312520495076,0,-0.00370252916133276,-0.0138228797841013,-0.0226971555674451,-0.0133875791006583,0,0,-0.0400903974830419,0,0,0,0,0,0,0,0,0,1.08570594973886,0,-0.826829114771742,0,"2017-04-13aadiInnnooortT",2017-04-13,"Indiana","Toronto","Toronto","Indiana",0.121034637986161,0,0.25887683496712,19
0,0.0611718689516608,0,0.0581825047529069,0,-0.0177440443092385,0.101979627115236,-0.0466056665198446,0,-0.0147343842421215,0.044973732249548,0.031086511680414,0.0276881586996918,0,0.00186207565524765,-0.03312520495076,0,-0.00370252916133276,-0.0138228797841013,-0.0226971555674451,-0.0133875791006583,0,0,-0.0400903974830419,0,0,0,0,0,0,0,0,0.537307470841122,1.08570594973886,0,-0.826829114771742,0,"2017-04-13aadiInnnooortT",2017-04-13,"Toronto","Indiana","Toronto","Indiana",0.121034637986161,0.537307470841122,0.25887683496712,19
-0.00520126964862291,-0.0171338959362523,0,0.00358346977514328,-0.00754064245803886,0.0272186484648377,0.077978951281324,0,0,0.056833581640398,0.0182045689490777,-0.0374759799905759,0,0,-0.0063591174707951,0,0,-0.00935888582221793,-0.0875526513728944,0,0.040622963232006,0,0,0,-0.0361312854965515,-7.69621428213229e-06,0,0,0,0,0,0,0.537307470841122,1.28472236382944,0,-0.808958928282505,0,"2017-04-13aaaAghilnnnostttW",2017-04-13,"Washington","Atlanta","Washington","Atlanta",0.0176807589325556,0.537307470841122,0.475763435546935,19
-0.00520126964862291,-0.0171338959362523,0,0.00358346977514328,-0.00754064245803886,0.0272186484648377,0.077978951281324,0,0,0.056833581640398,0.0182045689490777,-0.0374759799905759,0,0,-0.0063591174707951,0,0,-0.00935888582221793,-0.0875526513728944,0,0.040622963232006,0,0,0,-0.0361312854965515,-7.69621428213229e-06,0,0,0,0,0,0,0.537307470841122,1.28472236382944,0,-0.808958928282505,0,"2017-04-13aaaAghilnnnostttW",2017-04-13,"Washington","Atlanta","Washington","Atlanta",0.0176807589325556,0.537307470841122,0.475763435546935,19
-0.00520126964862291,-0.0171338959362523,0,0.00358346977514328,-0.00754064245803886,0.0272186484648377,0.077978951281324,0,0,0.056833581640398,0.0182045689490777,-0.0374759799905759,0,0,-0.0063591174707951,0,0,-0.00935888582221793,-0.0875526513728944,0,0.040622963232006,0,0,0,-0.0361312854965515,-7.69621428213229e-06,0,0,0,0,0,0,0,1.28472236382944,0,-0.808958928282505,0,"2017-04-13aaaAghilnnnostttW",2017-04-13,"Atlanta","Washington","Washington","Atlanta",0.0176807589325556,0,0.475763435546935,19
-0.00520126964862291,-0.0171338959362523,0,0.00358346977514328,-0.00754064245803886,0.0272186484648377,0.077978951281324,0,0,0.056833581640398,0.0182045689490777,-0.0374759799905759,0,0,-0.0063591174707951,0,0,-0.00935888582221793,-0.0875526513728944,0,0.040622963232006,0,0,0,-0.0361312854965515,-7.69621428213229e-06,0,0,0,0,0,0,0,1.28472236382944,0,-0.808958928282505,0,"2017-04-13aaaAghilnnnostttW",2017-04-13,"Atlanta","Washington","Washington","Atlanta",0.0176807589325556,0,0.475763435546935,19
0,0.0174994283195957,-0.101543066090335,0.0721559952283817,0.0592668245255583,0,0.0743704509929515,0,0,-0.0412705753322014,0.00193657279722097,0,0.0110871602347895,0.371661223792737,0.0310685587075849,-0.0194002149118305,0,0.0103380679866107,-0.0931910413297802,-0.0628511978641083,0,0,0,0,-0.027028669760084,-2.10823739912227e-05,0,0,0,0,0,0,0.537307470841122,1.51114563367523,0,-0.97780470252647,0,"2017-04-14  aACdeeeGillLnopprsStt",2017-04-14,"Golden State","LA Clippers","Golden State","LA Clippers",0.304078434923099,0.537307470841122,0.533340931148764,19
0,0.0174994283195957,-0.101543066090335,0.0721559952283817,0.0592668245255583,0,0.0743704509929515,0,0,-0.0412705753322014,0.00193657279722097,0,0.0110871602347895,0.371661223792737,0.0310685587075849,-0.0194002149118305,0,0.0103380679866107,-0.0931910413297802,-0.0628511978641083,0,0,0,0,-0.027028669760084,-2.10823739912227e-05,0,0,0,0,0,0,0.537307470841122,1.51114563367523,0,-0.97780470252647,0,"2017-04-14  aACdeeeGillLnopprsStt",2017-04-14,"Golden State","LA Clippers","Golden State","LA Clippers",0.304078434923099,0.537307470841122,0.533340931148764,19
0,0.0174994283195957,-0.101543066090335,0.0721559952283817,0.0592668245255583,0,0.0743704509929515,0,0,-0.0412705753322014,0.00193657279722097,0,0.0110871602347895,0.371661223792737,0.0310685587075849,-0.0194002149118305,0,0.0103380679866107,-0.0931910413297802,-0.0628511978641083,0,0,0,0,-0.027028669760084,-2.10823739912227e-05,0,0,0,0,0,0,0,1.51114563367523,0,-0.97780470252647,0,"2017-04-14  aACdeeeGillLnopprsStt",2017-04-14,"LA Clippers","Golden State","Golden State","LA Clippers",0.304078434923099,0,0.533340931148764,19
0,0.0174994283195957,-0.101543066090335,0.0721559952283817,0.0592668245255583,0,0.0743704509929515,0,0,-0.0412705753322014,0.00193657279722097,0,0.0110871602347895,0.371661223792737,0.0310685587075849,-0.0194002149118305,0,0.0103380679866107,-0.0931910413297802,-0.0628511978641083,0,0,0,0,-0.027028669760084,-2.10823739912227e-05,0,0,0,0,0,0,0,1.51114563367523,0,-0.97780470252647,0,"2017-04-14  aACdeeeGillLnopprsStt",2017-04-14,"LA Clippers","Golden State","Golden State","LA Clippers",0.304078434923099,0,0.533340931148764,19
0.034954211197847,0.0624260731250684,0,0,-0.0392853485556683,-0.147821513375563,0,0,0,0.0256780845095461,0,-0.0178887961444992,0,-0.31507327578096,-0.0653462057531818,0.0445009279856793,-0.158738371521249,0.0209111800967442,0.107816117671266,0,0,0,0,0.0178411617764185,0,-2.6950001111106e-05,0,0,0,0,0,0,0.537307470841122,1.31455091477849,0,-0.954934914470113,0,"2017-04-14 aAHinnnnoooosSttu",2017-04-14,"San Antonio","Houston","San Antonio","Houston",-0.430052704769663,0.537307470841122,0.359616000308376,19
0.034954211197847,0.0624260731250684,0,0,-0.0392853485556683,-0.147821513375563,0,0,0,0.0256780845095461,0,-0.0178887961444992,0,-0.31507327578096,-0.0653462057531818,0.0445009279856793,-0.158738371521249,0.0209111800967442,0.107816117671266,0,0,0,0,0.0178411617764185,0,-2.6950001111106e-05,0,0,0,0,0,0,0.537307470841122,1.31455091477849,0,-0.954934914470113,0,"2017-04-14 aAHinnnnoooosSttu",2017-04-14,"San Antonio","Houston","San Antonio","Houston",-0.430052704769663,0.537307470841122,0.359616000308376,19
0.034954211197847,0.0624260731250684,0,0,-0.0392853485556683,-0.147821513375563,0,0,0,0.0256780845095461,0,-0.0178887961444992,0,-0.31507327578096,-0.0653462057531818,0.0445009279856793,-0.158738371521249,0.0209111800967442,0.107816117671266,0,0,0,0,0.0178411617764185,0,-2.6950001111106e-05,0,0,0,0,0,0,0,1.31455091477849,0,-0.954934914470113,0,"2017-04-14 aAHinnnnoooosSttu",2017-04-14,"Houston","San Antonio","San Antonio","Houston",-0.430052704769663,0,0.359616000308376,19
0.034954211197847,0.0624260731250684,0,0,-0.0392853485556683,-0.147821513375563,0,0,0,0.0256780845095461,0,-0.0178887961444992,0,-0.31507327578096,-0.0653462057531818,0.0445009279856793,-0.158738371521249,0.0209111800967442,0.107816117671266,0,0,0,0,0.0178411617764185,0,-2.6950001111106e-05,0,0,0,0,0,0,0,1.31455091477849,0,-0.954934914470113,0,"2017-04-14 aAHinnnnoooosSttu",2017-04-14,"Houston","San Antonio","San Antonio","Houston",-0.430052704769663,0,0.359616000308376,19
0.034954211197847,0.0624260731250684,0,0,-0.0392853485556683,-0.147821513375563,0,0,0,0.0256780845095461,0,-0.0178887961444992,0,-0.31507327578096,-0.0653462057531818,0.0445009279856793,-0.158738371521249,0.0209111800967442,0.107816117671266,0,0,0,0,0.0178411617764185,0,-2.6950001111106e-05,0,0,0,0,0,0,0.537307470841122,1.31455091477849,0,-0.954934914470113,0,"2017-04-14 aAHinnnnoooosSttu",2017-04-14,"San Antonio","Houston","San Antonio","Houston",-0.430052704769663,0.537307470841122,0.359616000308376,19
0.034954211197847,0.0624260731250684,0,0,-0.0392853485556683,-0.147821513375563,0,0,0,0.0256780845095461,0,-0.0178887961444992,0,-0.31507327578096,-0.0653462057531818,0.0445009279856793,-0.158738371521249,0.0209111800967442,0.107816117671266,0,0,0,0,0.0178411617764185,0,-2.6950001111106e-05,0,0,0,0,0,0,0,1.31455091477849,0,-0.954934914470113,0,"2017-04-14 aAHinnnnoooosSttu",2017-04-14,"Houston","San Antonio","San Antonio","Houston",-0.430052704769663,0,0.359616000308376,19
0.034954211197847,0.0624260731250684,0,0,-0.0392853485556683,-0.147821513375563,0,0,0,0.0256780845095461,0,-0.0178887961444992,0,-0.31507327578096,-0.0653462057531818,0.0445009279856793,-0.158738371521249,0.0209111800967442,0.107816117671266,0,0,0,0,0.0178411617764185,0,-2.6950001111106e-05,0,0,0,0,0,0,0.537307470841122,1.31455091477849,0,-0.954934914470113,0,"2017-04-14 aAHinnnnoooosSttu",2017-04-14,"San Antonio","Houston","San Antonio","Houston",-0.430052704769663,0.537307470841122,0.359616000308376,19
-0.0354397702431978,0.0629926060428792,0,0.0555552035584769,0.00063093761559143,0,0,-0.0194872971145608,0,-0.0372758227945843,-0.0403931725103665,-0.0392112314806339,-0.0327884475424513,0.37287476176232,0.0227774359517159,0,0,0.00602365730612805,0,0,0.0151981496100369,0,0,0,0.0251538901132733,-1.167492166505e-05,0,0,0,0,0,0,0.537307470841122,1.27382027906334,0,-1.10233531020313,0,"2017-04-14aBghinnnooossttW",2017-04-14,"Boston","Washington","Boston","Washington",0.356599225352962,0.537307470841122,0.17148496886021,19
-0.0354397702431978,0.0629926060428792,0,0.0555552035584769,0.00063093761559143,0,0,-0.0194872971145608,0,-0.0372758227945843,-0.0403931725103665,-0.0392112314806339,-0.0327884475424513,0.37287476176232,0.0227774359517159,0,0,0.00602365730612805,0,0,0.0151981496100369,0,0,0,0.0251538901132733,-1.167492166505e-05,0,0,0,0,0,0,0.537307470841122,1.27382027906334,0,-1.10233531020313,0,"2017-04-14aBghinnnooossttW",2017-04-14,"Boston","Washington","Boston","Washington",0.356599225352962,0.537307470841122,0.17148496886021,19
-0.0354397702431978,0.0629926060428792,0,0.0555552035584769,0.00063093761559143,0,0,-0.0194872971145608,0,-0.0372758227945843,-0.0403931725103665,-0.0392112314806339,-0.0327884475424513,0.37287476176232,0.0227774359517159,0,0,0.00602365730612805,0,0,0.0151981496100369,0,0,0,0.0251538901132733,-1.167492166505e-05,0,0,0,0,0,0,0,1.27382027906334,0,-1.10233531020313,0,"2017-04-14aBghinnnooossttW",2017-04-14,"Washington","Boston","Boston","Washington",0.356599225352962,0,0.17148496886021,19
-0.0354397702431978,0.0629926060428792,0,0.0555552035584769,0.00063093761559143,0,0,-0.0194872971145608,0,-0.0372758227945843,-0.0403931725103665,-0.0392112314806339,-0.0327884475424513,0.37287476176232,0.0227774359517159,0,0,0.00602365730612805,0,0,0.0151981496100369,0,0,0,0.0251538901132733,-1.167492166505e-05,0,0,0,0,0,0,0,1.27382027906334,0,-1.10233531020313,0,"2017-04-14aBghinnnooossttW",2017-04-14,"Washington","Boston","Boston","Washington",0.356599225352962,0,0.17148496886021,19
-0.048195532073207,0,0,-0.0691800195856453,0,0,0,-0.0116366191416082,0,0.0160472390049083,-0.00404247434008762,0.0152920258796362,0,0.339569353053629,-0.0148710614373803,0.082666807305866,0,-6.73719765115131e-06,-0.120625593701214,0.0328447077983338,-0.00805457368807289,0,0,0,0,-6.84191236248201e-06,0,0,0,0,0,0,0.537307470841122,0.96120453716604,0,-0.931572484912128,0,"2017-04-14aCdeellnnooortTv",2017-04-14,"Cleveland","Toronto","Cleveland","Toronto",0.209800679965145,0.537307470841122,0.0296320522539116,19
-0.048195532073207,0,0,-0.0691800195856453,0,0,0,-0.0116366191416082,0,0.0160472390049083,-0.00404247434008762,0.0152920258796362,0,0.339569353053629,-0.0148710614373803,0.082666807305866,0,-6.73719765115131e-06,-0.120625593701214,0.0328447077983338,-0.00805457368807289,0,0,0,0,-6.84191236248201e-06,0,0,0,0,0,0,0.537307470841122,0.96120453716604,0,-0.931572484912128,0,"2017-04-14aCdeellnnooortTv",2017-04-14,"Cleveland","Toronto","Cleveland","Toronto",0.209800679965145,0.537307470841122,0.0296320522539116,19
-0.048195532073207,0,0,-0.0691800195856453,0,0,0,-0.0116366191416082,0,0.0160472390049083,-0.00404247434008762,0.0152920258796362,0,0.339569353053629,-0.0148710614373803,0.082666807305866,0,-6.73719765115131e-06,-0.120625593701214,0.0328447077983338,-0.00805457368807289,0,0,0,0,-6.84191236248201e-06,0,0,0,0,0,0,0,0.96120453716604,0,-0.931572484912128,0,"2017-04-14aCdeellnnooortTv",2017-04-14,"Toronto","Cleveland","Cleveland","Toronto",0.209800679965145,0,0.0296320522539116,19
-0.048195532073207,0,0,-0.0691800195856453,0,0,0,-0.0116366191416082,0,0.0160472390049083,-0.00404247434008762,0.0152920258796362,0,0.339569353053629,-0.0148710614373803,0.082666807305866,0,-6.73719765115131e-06,-0.120625593701214,0.0328447077983338,-0.00805457368807289,0,0,0,0,-6.84191236248201e-06,0,0,0,0,0,0,0,0.96120453716604,0,-0.931572484912128,0,"2017-04-14aCdeellnnooortTv",2017-04-14,"Toronto","Cleveland","Cleveland","Toronto",0.209800679965145,0,0.0296320522539116,19
-0.048195532073207,0,0,-0.0691800195856453,0,0,0,-0.0116366191416082,0,0.0160472390049083,-0.00404247434008762,0.0152920258796362,0,0.339569353053629,-0.0148710614373803,0.082666807305866,0,-6.73719765115131e-06,-0.120625593701214,0.0328447077983338,-0.00805457368807289,0,0,0,0,-6.84191236248201e-06,0,0,0,0,0,0,0.537307470841122,0.96120453716604,0,-0.931572484912128,0,"2017-04-14aCdeellnnooortTv",2017-04-14,"Cleveland","Toronto","Cleveland","Toronto",0.209800679965145,0.537307470841122,0.0296320522539116,19
-0.048195532073207,0,0,-0.0691800195856453,0,0,0,-0.0116366191416082,0,0.0160472390049083,-0.00404247434008762,0.0152920258796362,0,0.339569353053629,-0.0148710614373803,0.082666807305866,0,-6.73719765115131e-06,-0.120625593701214,0.0328447077983338,-0.00805457368807289,0,0,0,0,-6.84191236248201e-06,0,0,0,0,0,0,0,0.96120453716604,0,-0.931572484912128,0,"2017-04-14aCdeellnnooortTv",2017-04-14,"Toronto","Cleveland","Cleveland","Toronto",0.209800679965145,0,0.0296320522539116,19
-0.048195532073207,0,0,-0.0691800195856453,0,0,0,-0.0116366191416082,0,0.0160472390049083,-0.00404247434008762,0.0152920258796362,0,0.339569353053629,-0.0148710614373803,0.082666807305866,0,-6.73719765115131e-06,-0.120625593701214,0.0328447077983338,-0.00805457368807289,0,0,0,0,-6.84191236248201e-06,0,0,0,0,0,0,0.537307470841122,0.96120453716604,0,-0.931572484912128,0,"2017-04-14aCdeellnnooortTv",2017-04-14,"Cleveland","Toronto","Cleveland","Toronto",0.209800679965145,0.537307470841122,0.0296320522539116,19
0,0,0,-0.0424888846884097,0.0369760405447714,0.143568889095337,0,0,0,-0.0472497720834258,0.0464833118883921,0,0,0.347846316645115,0.0508850221148954,-0.0206665425374853,0.0995409064153684,0.00373869922098367,-0.0329744296801735,-0.0380852560551666,0,0,0,-0.0422029968587803,-0.025296755803359,1.87484354160932e-05,0,0,0,0,0,0,0.537307470841122,1.51114563367523,0,-1.12792921740758,0,"2017-04-15  aaAdeeGilnnnnoooSSttt",2017-04-15,"Golden State","San Antonio","Golden State","San Antonio",0.480093296653479,0.537307470841122,0.383216416267654,19
0,0,0,-0.0424888846884097,0.0369760405447714,0.143568889095337,0,0,0,-0.0472497720834258,0.0464833118883921,0,0,0.347846316645115,0.0508850221148954,-0.0206665425374853,0.0995409064153684,0.00373869922098367,-0.0329744296801735,-0.0380852560551666,0,0,0,-0.0422029968587803,-0.025296755803359,1.87484354160932e-05,0,0,0,0,0,0,0.537307470841122,1.51114563367523,0,-1.12792921740758,0,"2017-04-15  aaAdeeGilnnnnoooSSttt",2017-04-15,"Golden State","San Antonio","Golden State","San Antonio",0.480093296653479,0.537307470841122,0.383216416267654,19
0,0,0,-0.0424888846884097,0.0369760405447714,0.143568889095337,0,0,0,-0.0472497720834258,0.0464833118883921,0,0,0.347846316645115,0.0508850221148954,-0.0206665425374853,0.0995409064153684,0.00373869922098367,-0.0329744296801735,-0.0380852560551666,0,0,0,-0.0422029968587803,-0.025296755803359,1.87484354160932e-05,0,0,0,0,0,0,0,1.51114563367523,0,-1.12792921740758,0,"2017-04-15  aaAdeeGilnnnnoooSSttt",2017-04-15,"San Antonio","Golden State","Golden State","San Antonio",0.480093296653479,0,0.383216416267654,19
0,0,0,-0.0424888846884097,0.0369760405447714,0.143568889095337,0,0,0,-0.0472497720834258,0.0464833118883921,0,0,0.347846316645115,0.0508850221148954,-0.0206665425374853,0.0995409064153684,0.00373869922098367,-0.0329744296801735,-0.0380852560551666,0,0,0,-0.0422029968587803,-0.025296755803359,1.87484354160932e-05,0,0,0,0,0,0,0,1.51114563367523,0,-1.12792921740758,0,"2017-04-15  aaAdeeGilnnnnoooSSttt",2017-04-15,"San Antonio","Golden State","Golden State","San Antonio",0.480093296653479,0,0.383216416267654,19
-0.0179576225247712,-0.0277759845592604,0,0.0333476605095066,0.0533334974077697,0,0,0.0332180269168419,0,-0.0358020163454646,-0.0428564666193499,-0.0352650713228926,-0.0294519167204105,0.0277246249121978,0.0315909701182007,0,0,0.0033604764440066,0,0,0.00481946866473547,0,0,0,-0.00886043894148272,8.44718646148174e-06,0,0,0,0,0,0,0.537307470841122,1.27382027906334,0,-0.824746055238946,0,"2017-04-15aBCdeellnnoostv",2017-04-15,"Boston","Cleveland","Boston","Cleveland",-0.0105663448739117,0.537307470841122,0.449074223824397,19
-0.0179576225247712,-0.0277759845592604,0,0.0333476605095066,0.0533334974077697,0,0,0.0332180269168419,0,-0.0358020163454646,-0.0428564666193499,-0.0352650713228926,-0.0294519167204105,0.0277246249121978,0.0315909701182007,0,0,0.0033604764440066,0,0,0.00481946866473547,0,0,0,-0.00886043894148272,8.44718646148174e-06,0,0,0,0,0,0,0.537307470841122,1.27382027906334,0,-0.824746055238946,0,"2017-04-15aBCdeellnnoostv",2017-04-15,"Boston","Cleveland","Boston","Cleveland",-0.0105663448739117,0.537307470841122,0.449074223824397,19
-0.0179576225247712,-0.0277759845592604,0,0.0333476605095066,0.0533334974077697,0,0,0.0332180269168419,0,-0.0358020163454646,-0.0428564666193499,-0.0352650713228926,-0.0294519167204105,0.0277246249121978,0.0315909701182007,0,0,0.0033604764440066,0,0,0.00481946866473547,0,0,0,-0.00886043894148272,8.44718646148174e-06,0,0,0,0,0,0,0,1.27382027906334,0,-0.824746055238946,0,"2017-04-15aBCdeellnnoostv",2017-04-15,"Cleveland","Boston","Boston","Cleveland",-0.0105663448739117,0,0.449074223824397,19
-0.0179576225247712,-0.0277759845592604,0,0.0333476605095066,0.0533334974077697,0,0,0.0332180269168419,0,-0.0358020163454646,-0.0428564666193499,-0.0352650713228926,-0.0294519167204105,0.0277246249121978,0.0315909701182007,0,0,0.0033604764440066,0,0,0.00481946866473547,0,0,0,-0.00886043894148272,8.44718646148174e-06,0,0,0,0,0,0,0,1.27382027906334,0,-0.824746055238946,0,"2017-04-15aBCdeellnnoostv",2017-04-15,"Cleveland","Boston","Boston","Cleveland",-0.0105663448739117,0,0.449074223824397,19
0.0225697107673743,0,0,-0.0928860645962227,-0.000285317600910534,0,0,0.0428990279671069,0,0.000327283617760519,0.0507422826820925,0,0.0306251432524674,-0.0736293517718976,0,-0.0174733960054454,0,0.00787012492037271,0.109263335693878,-0.036788241454097,-0.040483591174877,0,0,0,-0.0151703558772237,-1.27432586189634e-05,0,0,0,0,0,0,0.537307470841122,1.51114563367523,0,-1.09298095214816,0,"2017-04-16 aBdeeGlnnooosSttt",2017-04-16,"Golden State","Boston","Golden State","Boston",-0.0124321528382406,0.537307470841122,0.418164681527078,19
0.0225697107673743,0,0,-0.0928860645962227,-0.000285317600910534,0,0,0.0428990279671069,0,0.000327283617760519,0.0507422826820925,0,0.0306251432524674,-0.0736293517718976,0,-0.0174733960054454,0,0.00787012492037271,0.109263335693878,-0.036788241454097,-0.040483591174877,0,0,0,-0.0151703558772237,-1.27432586189634e-05,0,0,0,0,0,0,0.537307470841122,1.51114563367523,0,-1.09298095214816,0,"2017-04-16 aBdeeGlnnooosSttt",2017-04-16,"Golden State","Boston","Golden State","Boston",-0.0124321528382406,0.537307470841122,0.418164681527078,19
0.0225697107673743,0,0,-0.0928860645962227,-0.000285317600910534,0,0,0.0428990279671069,0,0.000327283617760519,0.0507422826820925,0,0.0306251432524674,-0.0736293517718976,0,-0.0174733960054454,0,0.00787012492037271,0.109263335693878,-0.036788241454097,-0.040483591174877,0,0,0,-0.0151703558772237,-1.27432586189634e-05,0,0,0,0,0,0,0,1.51114563367523,0,-1.09298095214816,0,"2017-04-16 aBdeeGlnnooosSttt",2017-04-16,"Boston","Golden State","Golden State","Boston",-0.0124321528382406,0,0.418164681527078,19
0.0225697107673743,0,0,-0.0928860645962227,-0.000285317600910534,0,0,0.0428990279671069,0,0.000327283617760519,0.0507422826820925,0,0.0306251432524674,-0.0736293517718976,0,-0.0174733960054454,0,0.00787012492037271,0.109263335693878,-0.036788241454097,-0.040483591174877,0,0,0,-0.0151703558772237,-1.27432586189634e-05,0,0,0,0,0,0,0,1.51114563367523,0,-1.09298095214816,0,"2017-04-16 aBdeeGlnnooosSttt",2017-04-16,"Boston","Golden State","Golden State","Boston",-0.0124321528382406,0,0.418164681527078,19
0.0812660523706185,0,0,-0.0851573135384026,0.0026208967100067,0,0.0868422711023637,0,0,-0.0194764349115712,0.044647156710147,-0.0301310735480035,0,0.326599639431921,0.0302783899837066,-0.0296655938733639,0,0.00746075191669665,0.0334033782238946,0,-0.0358672975131385,0,0,0,0.00813561818504657,9.3150908985025e-06,0,0,0,0,0,0,0.537307470841122,1.51114563367523,0,-0.920403066094101,0,"2017-04-13 aaddeeGllnnooPrSttt",2017-04-13,"Golden State","Portland","Golden State","Portland",0.42096575634082,0.537307470841122,0.590742567581133,20
-0.0812660523706185,0,0,0.0851573135384026,-0.0026208967100067,0,-0.0868422711023637,0,0,0.0194764349115712,-0.044647156710147,0.0301310735480035,0,-0.326599639431921,-0.0302783899837066,0.0296655938733639,0,-0.00746075191669665,-0.0334033782238946,0,0.0358672975131385,0,0,0,-0.00813561818504657,-9.3150908985025e-06,0,0,0,0,0,0,0,1.07268849305968,0,-1.29661414618346,0,"2017-04-13 aaddeeGllnnooPrSttt",2017-04-13,"Golden State","Portland","Portland","Golden State",-0.42096575634082,0,-0.223925653123771,20
-0.0812660523706185,0,0,0.0851573135384026,-0.0026208967100067,0,-0.0868422711023637,0,0,0.0194764349115712,-0.044647156710147,0.0301310735480035,0,-0.326599639431921,-0.0302783899837066,0.0296655938733639,0,-0.00746075191669665,-0.0334033782238946,0,0.0358672975131385,0,0,0,-0.00813561818504657,-9.3150908985025e-06,0,0,0,0,0,0,0.537307470841122,1.07268849305968,0,-1.29661414618346,0,"2017-04-13 aaddeeGllnnooPrSttt",2017-04-13,"Portland","Golden State","Portland","Golden State",-0.42096575634082,0.537307470841122,-0.223925653123771,20
-0.0812660523706185,0,0,0.0851573135384026,-0.0026208967100067,0,-0.0868422711023637,0,0,0.0194764349115712,-0.044647156710147,0.0301310735480035,0,-0.326599639431921,-0.0302783899837066,0.0296655938733639,0,-0.00746075191669665,-0.0334033782238946,0,0.0358672975131385,0,0,0,-0.00813561818504657,-9.3150908985025e-06,0,0,0,0,0,0,0.537307470841122,1.07268849305968,0,-1.29661414618346,0,"2017-04-13 aaddeeGllnnooPrSttt",2017-04-13,"Portland","Golden State","Portland","Golden State",-0.42096575634082,0.537307470841122,-0.223925653123771,20
0,0.0674793459839795,0,-0.00379902344475125,0,-0.0019478317045099,0.159531740080689,0.0262291090740693,0,0.0403840216694629,-0.0387946304201113,0,0,0,-0.0522845367850556,0.0571051891443474,-0.0823651346396259,-0.00073953239348138,0.0479679281969225,0,-0.0222790586676098,0,0,0.0486757219329906,0,-3.55870418730822e-05,0,0,0,0,0,0,0.537307470841122,1.31455091477849,0,-0.753023167010241,0,"2017-04-13 aAehiimMnnnoopsSt",2017-04-13,"San Antonio","Memphis","San Antonio","Memphis",0.245127720985443,0.537307470841122,0.561527747768248,20
0,-0.0674793459839795,0,0.00379902344475125,0,0.0019478317045099,-0.159531740080689,-0.0262291090740693,0,-0.0403840216694629,0.0387946304201113,0,0,0,0.0522845367850556,-0.0571051891443474,0.0823651346396259,0.00073953239348138,-0.0479679281969225,0,0.0222790586676098,0,0,-0.0486757219329906,0,3.55870418730822e-05,0,0,0,0,0,0,0,0.877614727737839,0,-1.12792921740758,0,"2017-04-13 aAehiimMnnnoopsSt",2017-04-13,"San Antonio","Memphis","Memphis","San Antonio",-0.245127720985443,0,-0.250314489669742,20
0,-0.0674793459839795,0,0.00379902344475125,0,0.0019478317045099,-0.159531740080689,-0.0262291090740693,0,-0.0403840216694629,0.0387946304201113,0,0,0,0.0522845367850556,-0.0571051891443474,0.0823651346396259,0.00073953239348138,-0.0479679281969225,0,0.0222790586676098,0,0,-0.0486757219329906,0,3.55870418730822e-05,0,0,0,0,0,0,0.537307470841122,0.877614727737839,0,-1.12792921740758,0,"2017-04-13 aAehiimMnnnoopsSt",2017-04-13,"Memphis","San Antonio","Memphis","San Antonio",-0.245127720985443,0.537307470841122,-0.250314489669742,20
0,-0.0674793459839795,0,0.00379902344475125,0,0.0019478317045099,-0.159531740080689,-0.0262291090740693,0,-0.0403840216694629,0.0387946304201113,0,0,0,0.0522845367850556,-0.0571051891443474,0.0823651346396259,0.00073953239348138,-0.0479679281969225,0,0.0222790586676098,0,0,-0.0486757219329906,0,3.55870418730822e-05,0,0,0,0,0,0,0.537307470841122,0.877614727737839,0,-1.12792921740758,0,"2017-04-13 aAehiimMnnnoopsSt",2017-04-13,"Memphis","San Antonio","Memphis","San Antonio",-0.245127720985443,0.537307470841122,-0.250314489669742,20
