"PLAYER_FULL_NAME","OWN_TEAM","Position","Age","Height","Weight","Salary","Team","injury_status","injury_date","clean_note","return_date","injury_scrape_date"
"Wayne Ellington20","Detroit","SG",31,"6' 5""",200,2383076,"Detroit Pistons",NA,NA,NA,NA,NA
"Wayne Selden14","Chicago","SG",24,"6' 5""",230,1544951,"Chicago Bulls",NA,NA,NA,NA,NA
"Wendell Carter Jr.34","Chicago","C",19,"6' 10""",255,4441200,"Chicago Bulls",NA,NA,NA,NA,NA
"Wenyen Gabriel32","Sacramento","F",21,"6' 9""",205,NA,"Sacramento Kings",NA,NA,NA,NA,NA
"Wesley Iwundu25","Orlando","SF",24,"6' 7""",195,1378242,"Orlando Magic",NA,NA,NA,NA,NA
"Wesley Johnson4","Washington","SF",31,"6' 7""",215,6134520,"Washington Wizards",NA,NA,NA,NA,NA
"Wesley Matthews23","Indiana","SG",32,"6' 5""",220,512746,"Indiana Pacers",NA,NA,NA,NA,NA
"Will Barton5","Denver","SG",28,"6' 6""",190,11830358,"Denver Nuggets",NA,NA,NA,NA,NA
"Willie Cauley-Stein00","Sacramento","C",25,"7' 0""",240,4696875,"Sacramento Kings",NA,NA,NA,NA,NA
"Willy Hernangomez41","Charlotte","C",24,"6' 11""",240,1544951,"Charlotte Hornets",NA,NA,NA,NA,NA
"Wilson Chandler22","LA Clippers","SF",31,"6' 9""",225,12800562,"Los Angeles Clippers",NA,NA,NA,NA,NA
"Yante Maten00","Miami","PF",22,"6' 8""",240,NA,"Miami Heat",NA,NA,NA,NA,NA
"Yogi Ferrell3","Sacramento","PG",25,"6' 0""",180,3e+06,"Sacramento Kings",NA,NA,NA,NA,NA
"Yuta Watanabe12","Memphis","G",24,"6' 9""",205,NA,"Memphis Grizzlies",NA,NA,NA,NA,NA
"Zach Collins33","Portland","PF",21,"7' 0""",235,3628920,"Portland Trailblazers",NA,NA,NA,NA,NA
"Zach LaVine8","Chicago","PG",23,"6' 5""",200,19500000,"Chicago Bulls",NA,NA,NA,NA,NA
"Zaza Pachulia27","Detroit","C",35,"6' 11""",270,1512601,"Detroit Pistons",NA,NA,NA,NA,NA
"Zhaire Smith8","Philadelphia","SG",19,"6' 4""",199,2526840,"Philadelphia 76ers",NA,NA,NA,NA,NA
